category,label,text
Tools_and_Home_Improvement_5,0,"For the price this caulk gun is pretty fantastic. easy to use and doesn't make you curse or swear. There can be a little dripping of caulk, but that happens with every caulk gun I've ever used. Smooth and easy to use, would buy the same one over again if I needed to."
Tools_and_Home_Improvement_5,0,"Good price point and some nice color options.  Use to change the colors on the front of the house as the seasons change.  Green for St. Patrick's Day, Red for Valentines Day etc.  And being LED not so bad on the electric bill.  First one lasted me a few years."
Tools_and_Home_Improvement_5,0,"Looks great and fits well into old standard sink basin. The top does look much larger than the usual bathroom sink drain, so if you don't like that large size, look elsewhere.  My sink wasn't the most cosmetically appealing anyway, so the large drain improves the look considerably. Attached are the before/after pics."
Tools_and_Home_Improvement_5,0,"a bit technical to set up and I am a techy person, but they do the job and work great for the room heaters I have around the house. Saving money since we were running them too long when we weren't home or in the rooms. Now I don't have to worry about them."
Tools_and_Home_Improvement_5,0,"Made like garbage. These Cree bulbs are made of glass covered with a thin layer of soft plastic. While bright enough, they will break - shattering the inner glass - at the slightest provocation. I ordered several of these bulbs and half arrived broken or with defects in the plastic layer covering the glass."
Tools_and_Home_Improvement_5,0,"Great gloves. I'm large in Black Diamond gloves, but the mechanix are a bit larger, so I guess I must be medium. Great finger and hand rubber protection. I use these for wood work, bike ridding, weight lifting and chin ups. Only down side is that they don't come with kevlar protection. Good buy."
Tools_and_Home_Improvement_5,0,Never thought I would own one of these. Works fantastic and is easy to install. Needed it for a door that leads to my outdoor deck. My Newfie can  go in and out without a problem. One year old and is still in fantastic shape considering I do not have a covered deck.
Tools_and_Home_Improvement_5,0,This is a well built and designed mailbox.  People will not be able to reach into the box to steal your mail like other similar looking boxes.  The mounting plate makes it easy to secure the mailbox to it's base without having to hold the whole box in place.  Highly recommended.
Tools_and_Home_Improvement_5,0,"Perfect bulb for recessed lighting. I replaced my CFL bulbs and recommend these to everyone looking to upgrade to LED. The light output is superior to the CFL bulbs. It's amazing how these bulbs can transition a room from dingy yellow to warm white. Give them a try, you will really like the difference."
Tools_and_Home_Improvement_5,0,Great little keychain addition. Has your typical screw drivers and bottle opener. But I never thought I would use the pry bar feature as much as I do. I used the pry bar function so many times I almost replace my crow bar. Ok maybe not but it does and will come in handy.
Tools_and_Home_Improvement_5,0,I am using R438A (R22 drop in replcement) and R134A for my car A/C and my old (relatively speaking) leak detector would not respond to either of these refrigerants. The MyPin Pro however works on older refrigerants and these new blends with very good sensetivity at a modest price.  Highly recommend this product.
Tools_and_Home_Improvement_5,0,"Very modern looking and works well for small bathroom.  The sound of the fan is not bad.  Sure you can hear it is running, but it is not obnoxious noise.  I was painting the ceiling on a very cold windy day and there was no cold air blowing back into the bathroom."
Tools_and_Home_Improvement_5,0,I use this on my fish aquarium and it is the best i could find. dual outlets are nice. wish you could control each separately. i picked this because it is digital and has a built in RECHARGEABLE battery. It'll stay program despite power outages. Never thought I could like a wall outlet so much.
Tools_and_Home_Improvement_5,0,"Very easy to apply and dries quickly enough for second application. Don't know why people complain about this dripping, just have a paper towel in your free hand while you brush on the sealent. Very simple and there is plenty of solution for multiple jobs. You only need one bottle for a standard bathroom space."
Tools_and_Home_Improvement_5,0,Before you purchase & then leave a bad review  always read the product description. As stated this is a 10 hour charger that does not include a charging cord. This charger works great with my lithium & standard Stinger batteries. Unlike standard batteries lithium batteries will blink when fully recharged when using this device.
Pet_Supplies_5,1,Ears were really bad and had an odor.  I was concerned about my dogs getting sick and
Pet_Supplies_5,1,"Dog loves them, I have a 9 year old Lab and I have a 5 month old Lab and"
Pet_Supplies_5,1,"I used them, but they are not as good as they used to be, and I don't"
Pet_Supplies_5,1,My dog loved them and it has kept her occupied for a long time.  She does not mind
Pet_Supplies_5,1,My two cats love Hill's treats. The only problem is that they are kind of hard to find
Pet_Supplies_5,1,Not worth the cost.  We have 3 dogs and they all love it!  I have one
Pet_Supplies_5,1,I like it but my dog has a sensitive stomach. I will not buy it again.
Pet_Supplies_5,1,"works vary good my first time using it.  I've tried other brands, but this one is"
Pet_Supplies_5,1,Great for my small picky dog. The only problem is that it's kind of hard to put
Pet_Supplies_5,1,"easy to work with, replaced it with the regular one. I will keep this for the next couple"
Pet_Supplies_5,1,This is human grade dog food. The quality is good. My dog is a 40 pound Lab.
Pet_Supplies_5,1,great product. saved me from hauling a bunch of pieces off of the ground.
Pet_Supplies_5,1,"Destroyed in 10 minutes. Also, it's a very thin plastic."
Pet_Supplies_5,1,Pepper likes it. Sometimes she doesn't like the taste. I will keep this for a few
Pet_Supplies_5,1,"It works only marginally better than a regular shampoo, which is a shame because it's been one of"
Pet_Supplies_5,1,"He sort of likes it, but it's not very comfortable for him."
Pet_Supplies_5,1,"Medium size too small for my puppy, but she loves it.  I have a large one."
Pet_Supplies_5,1,Sturdy and comfortable to hold. We have 3 dogs and they all love it!We have been
Pet_Supplies_5,1,Have used others and this one has the best feel. I will keep purchasing it!Very nice.
Pet_Supplies_5,1,Great size and love that it has a wide opening. I will keep this for the next couple of
Pet_Supplies_5,1,Excellent quality product. My dog loves this toy and the materials are good.
Pet_Supplies_5,1,Did not work on my dog. The only reason I gave it 4 stars is because the one we
Pet_Supplies_5,1,Our clinic cat loves this toy. The only problem is that it's kind of hard to put together
Pet_Supplies_5,1,somewhat small but I can't find a large one.  I will keep my lab in
Pet_Supplies_5,1,My dog didn't like it.  She kept pulling on it.  She pulled on the buckle
Pet_Supplies_5,1,"Well made sweater for dog, looks cute and the materials are good.  My dog loves this sweater"
Pet_Supplies_5,1,"Seems to be helping some of my cats with their teeth.  Also, my cats are pretty"
Pet_Supplies_5,1,Adorable. Perfect. AND easy on and off.  It is a great product for a small
Pet_Supplies_5,1,My dog loves this toy.  She is an aggressive chewer and will play with this toy every
Pet_Supplies_5,1,"great price for this article.  I have bought many other brands of pet collars, but this"
Pet_Supplies_5,1,"my shepherd/retriever doesn't really like this toy, she's just too lazy to play"
Pet_Supplies_5,1,Amazing for my pug with sensitive skin and sensitive eyes. I will keep this for the next couple
Pet_Supplies_5,1,"my chinchilla doesn't like it, but it's a good size for a small dog."
Pet_Supplies_5,1,Great for making puppy gruel better.Great Product!Very good quality. My dog loves this treat
Pet_Supplies_5,1,Love it. Its always packed and has the right amount of water in it.My cats love them
Pet_Supplies_5,1,Only thing our finiky 15 lb. puppy does not like is the zipper that opens the top of
Pet_Supplies_5,1,"Dog loves these, price is good. The only problem is that they are small, I have one"
Pet_Supplies_5,1,"my cat didn't use it, but I thought it would be a nice addition to the litter box"
Pet_Supplies_5,1,High quality. Unique ingredients. My dog loves them.We have two dogs and they have been eating
Pet_Supplies_5,1,Very nice! My bird really likes it and the materials are good.  My only complaint is the
Pet_Supplies_5,1,these are great and dogs love them too!!We have two dogs and they have been eating them.
Pet_Supplies_5,1,"One of my cat's favorites, and it's the only one I will buy for him."
Pet_Supplies_5,1,All three dogs loved these.  They are the best.  My puppy is a small breed and
Pet_Supplies_5,1,"Really has helped with my dog's anxiety.  I've tried other pills, but this one has"
Pet_Supplies_5,1,Very cheap product and will last a long time.Very good quality. My dog loves this treat.
Pet_Supplies_5,1,"One dog loves it; one doesn't.  It is a little heavy for him, but he"
Pet_Supplies_5,1,"My cat likes these, different colors. The only problem is that they are kind of hard to find"
Pet_Supplies_5,1,My dog likes it and it has kept her occupied for a long time.  She does not mind
Pet_Supplies_5,1,"Just like the ones that go on the bottom, these are a little more difficult to get off."
Pet_Supplies_5,1,My parrot likes to chew on things and this one is no exception.  He loves to scratch
Pet_Supplies_5,1,the only tag holder that holds a whole bunch of litter in it.  It's been a couple
Pet_Supplies_5,1,I use this to train my puppy and she loves it too.  I have a large dog and
Pet_Supplies_5,1,These are large. Plenty of room for the pup to lie down.  These have a strong grain
Pet_Supplies_5,1,"Warm, easy to put on, and has the wide opening for the collar."
Pet_Supplies_5,1,My Blood Parrots LOVE these!  They are the best part of the package!  I have
Pet_Supplies_5,1,Seems to make getting hairballs easier and healthier.  I also love that it's been one
Pet_Supplies_5,1,"Pleased with the results, they are a little pricey, but I will keep them for the long"
Pet_Supplies_5,1,"A little heavier than expected, but it's a very comfortable fit.  My dog loves this harness"
Pet_Supplies_5,1,They are perfect...and my Malti-poo loves them too.We have two dogs and
Pet_Supplies_5,1,Worth buying this brand... haven't had a problem with it. I will keep this brand in
Pet_Supplies_5,1,"These are great!  They are a little pricey, but I will keep them for the long haul"
Pet_Supplies_5,1,"My ferrets love these treats, and they are the best. I will keep them for a long"
Pet_Supplies_5,1,Good dog shampoo.  Pleasant smell.  It's a good price.My lab loves this treat
Pet_Supplies_5,1,much more solid that the plastic ones I bought at Petco.  These have a strong grain-
Pet_Supplies_5,1,My Shiba puppy loves all of these and she's a good chewer!This is a great
Pet_Supplies_5,1,Better than others I've used.  I love the taste.  My cats love it too!
Pet_Supplies_5,1,"Product ad described.  Arrived on time and shipping was quick.  Also, my dog does"
Pet_Supplies_5,1,Pefect bedding for small animals.  I love the fact that it is easy to put
Pet_Supplies_5,1,Great except for the barcode. The only reason I didn't give it a 4 is because the
Pet_Supplies_5,1,Exactly as described.  Good quality.  It's a good price.My dog loves this treat
Pet_Supplies_5,1,Best quality bags you can find. The quality is good too.  My only complaint is the extra
Pet_Supplies_5,1,Good for training treats. We have 3 dogs and they all love these treats.
Pet_Supplies_5,1,Arrived on time. Very good quality. The only problem is that it's a little hard to
Pet_Supplies_5,1,Poor quality. Not sturdy. Awkward.Cats love it. I will keep it for a
Pet_Supplies_5,1,This is a great bowl!  I love the taste and the construction.  The bowl is pretty
Pet_Supplies_5,1,Dogs love this. They eat it and they don't scratch it.
Pet_Supplies_5,1,My dogs love it!  We have 3 dogs and they all love it!  I have one
Pet_Supplies_5,1,Love this wellness core. My dog has been on it for two years now and it's been great
Pet_Supplies_5,1,Awesome ...  now that it's on the shelf I will keep it for the next couple of
Pet_Supplies_5,1,"Wast of money, didn't hang on to the leash, and I didn't need it."
Pet_Supplies_5,1,this product is a product that has been proven to work for our puppy! He loves this and we
Pet_Supplies_5,1,My pups live these things!  They love the taste and I will keep them for a long
Pet_Supplies_5,1,Great Product & great company.My dog loves these. He will chew them up in seconds and we
Pet_Supplies_5,1,did not like them as much as the regular ones. I will not buy these again.
Pet_Supplies_5,1,"DOES THE JOB WITH NO HURRY!!  I've tried other brands, but this"
Pet_Supplies_5,1,"My Dog loves these more than anything else.  I've tried other treats, but this one is"
Pet_Supplies_5,1,"Great prodect, fits my dogs perfect. The only problem is that it's too small for my"
Pet_Supplies_5,1,The leash is good quality and has the wide opening for the collar. The harness is strong and sturdy
Pet_Supplies_5,1,Snails..... but otherwise looks nice and has the design of a good collar.My dog loves this
Pet_Supplies_5,1,Fabulous lead....Easy to use and holds up well.  I've also used this for a
Pet_Supplies_5,1,Keeps my crested gecko in and out of the cage. I also love that it's
Pet_Supplies_5,1,Bought this for the 5th time.  It's a good size and my dog loves it
Pet_Supplies_5,1,My furry babies love these treats. The only problem is that they are kind of hard to find.
Pet_Supplies_5,1,Ive tried several male dog collars and the only one I will buy for my dog is the
Pet_Supplies_5,1,"I like this a lot, it's lightweight and comfortable for my puppy, and the handle has a"
Pet_Supplies_5,1,Works great nice and large.  The only problem is that it's kind of hard to put the
Pet_Supplies_5,0,"Nice collars for the money.  I like the adjustability, so my kittens can grow into them.  The cats lose them once in a while, but I have a Loc8tor tag on each collar, so they're easy to find."
Pet_Supplies_5,0,This worked great in the wire cage I had just purchased for my dog. It stayed straight and no water spilled from the bowl. It kept the bowl from being dumped in the cage which would have made a real mess.
Pet_Supplies_5,0,My dog loves this ball and he cannot chew it and eat the ball.  It makes a little sound once in a while.  He even wants to take it to bed at night but I draw the line there.
Pet_Supplies_5,0,"We have two of these. The large would be too big for our dogs. Our dogs range from 14-26 lbs. Good toy, easy for humans to see, less of a trip hazard for bipeds. Nonadjustable, but large kibble would work fine."
Pet_Supplies_5,0,"Nice bowls for the price,  they are small but hold just the right amount of food for my cats. Made well,  sturdy for the money. Pleased. You also get two bowls for the price, I believe, for just one."
Pet_Supplies_5,0,I have been using this Pro home pet grooming kit for a while now. My old one broke so I purchased a new one. I would highly recommend this product to anyone who wants to do home grooming of their animals.
Pet_Supplies_5,0,This bear (and the bunny too) are the only toys that my 5 month old puppy (with razor sharp teeth) hasn't torn to shreds. They've lasted for months with no loose threads or rips. I will be buying the piggy next!
Pet_Supplies_5,0,"Our kitties always eat it all. Tells us that it's good, I always read the ingredient list of my cats' food, I want them to have the best I can give them. Merrick provides a nice variety of foods they love."
Pet_Supplies_5,0,"Doggy toys, just make sure you remove the electronic part with the battery before they swallow it. That is if your dog is a chew monster like mine. This is a good rule for all dog toys with batteries or electronics."
Pet_Supplies_5,0,Very sturdy I have a 7 lb dog and he goes up and down no problem also I have a wood floor and it doesn't move around whenhe goes up and down. Easy to put together also don't need any tools.
Pet_Supplies_5,0,Very handy but the only thing that's annoying is that you have to make the dog step into the arm holes or put the dog's feet into the holes.  Would be better if it attached at the belly as well
Pet_Supplies_5,0,"Had this in the back of a Nuvo Fusion 20 and it worked well. I've moved it over to a 65 gallon where it's now solely running Phosguard and I'm still very happy with it. It's a great, small media reactor."
Pet_Supplies_5,0,"Great food, one of my favorites for my goldfish and other omnivorous fish. Works great on a clip, or just soak and dump in the tank. I have also found it works great in gel food for added nutrition and fiber."
Pet_Supplies_5,0,"I love being able to choose a door to open to let dogs in and out. It was easy to put together, great price, low maintenance, good quality, and my two small dogs love it when I have to leave home."
Pet_Supplies_5,0,My dog's ears were just a horrible mess and smelled like rotten____ been using this product for about a week and his ears have changed tremendously for the better will let you know in two more weeks how things are going
Pet_Supplies_5,0,Best carpet cleaner out there! We have two dogs and in our spot and big steam cleaner it takes care of anything that comes out of them. Love the smell too! Its lighly minty and didn't linger for days like others.
Pet_Supplies_5,0,I ordered an XS for my 15  pound Maltipoo with a 20 inch girth.  Fit perfectly and is lightweight for the Florida heat.  No questions are ever asked by vendors about the authenticity of  my service dog.
Pet_Supplies_5,0,"I like the look of this leash and it's comfortable in my hand when I'm walking my dog, but the hook hardware is big and heavy for a small dog so I would not recommend this for dogs less than 20lbs."
Pet_Supplies_5,0,"Tried this shampoo several times on my dog hoping it would work after some time and it didn't help with anything. Didn't work for itching or hot spots, not even for a day. Unfortunately, it doesn't live up to its claim."
Pet_Supplies_5,0,"My Yorkie loves his wee wee tray and, thank heavens, knows how to use it!  The top clips onto the base and secures the pad which prevents liquid from leaking off the edge.  This is a must have item."
Pet_Supplies_5,0,"I received the product today. My puppy has not played with it for more than 10 seconds, but I don't really think it's the bone's fault so I'm still giving it 4 stars. My dog can be picky with his toys."
Pet_Supplies_5,0,"My 3 months old kitty really love this toy but it broke the next day. The ""joint"" of the suspender is too weak to withstand the pull. I just cut off the string and let my kitty have the mouse instead."
Pet_Supplies_5,0,"I have to rotate cat food now that my cats are more than 15 years old.  They like to change every 7 - 10 days, so I keep three different kinds on hand.  This is one of their favorites."
Pet_Supplies_5,0,"I love this!  The only part of owning a cat that I HATED, is now just a mere chore.  If this ever brakes or needs replacement for some other unforeseen reason, I will be re-ordering as quickly as possible!"
Pet_Supplies_5,0,"I bought this to trick out yorkie and yorkie-poo into better smiles.  While the spray smells nice and minty - the size of the ball is too big for my 5 and 12 pound dogs.  So for me, it's okay."
Pet_Supplies_5,0,fits well and is cool enough for weather up to about 80 then its a little heavy and I have to switch to the net type fly sheet. I was hoping to use it all summer for preventing coat bleaching. nice construction.
Pet_Supplies_5,0,Required for MN 4-H for advanced obedience class.  My lab hated it.  He doesn't pick up.  I want to try to float it in the lake and have him get used to it that way.  It as fine.
Pet_Supplies_5,0,I assumed purchasing this light that for the price it would burn out immediately.  Not only has that not happened but I have owned it for over a year now and it is as good as new.  Buy with confidence.
Pet_Supplies_5,0,"Really great dog food; I was excited to have my dogs try this! Grain-Free Dry Dog & contains no corn, by-product meals or artificial ingredients. It has good meat & veggies in it which is healthy. MY dogs seem to love it!"
Pet_Supplies_5,0,"My two ""boys"" are crazy for these and bat them up and down a 50 ft. hallway for extended periods. Most balls lose their interest quickly! There's something in the design that attracts them so much that they even share a ball:-)"
Pet_Supplies_5,0,"Both cats go crazy-happy when I groom them with this brush, and it removes A LOT of loose hairs with each brushing. It really is easy to clean, too, and I haven't had to deal with a hairball in months."
Pet_Supplies_5,0,"This is a great interactive food puzzle and works wonders on our high-energy year old pup! Keeps him occupied while we visit with houseguests and instead of jumping up and carrying on, he's learning that guests mean the treat ball comes out"
Pet_Supplies_5,0,"Great leash, the length is great, and it has a firm hold with my dog. Just be cautious, they don't recommend using retractable leashes with choke chains and harness to stop dogs from pulling as there is constant tension on the leash."
Pet_Supplies_5,0,"The only problem I have is that the two little shelf covers are a b**** to get on, it's reculously hard, but the two big ones slide right on and they are really soft. I wish they came in other colors though"
Pet_Supplies_5,0,"Good for labs, beagles...all furr kiddos with droopy ears. 7f you don't have this in your veterinary supply kit, you should.  We got a new pup who kept scatching his ears, this sure soothed him until we got him cleated up."
Pet_Supplies_5,0,This is the best treat bag ever!!!  It's easy to open and close while having both hands free.  Would definitely purchase again.  I've tried three other bags and this is the only one that is now in our home
Pet_Supplies_5,0,I really like this but was a little large.  The quality is there for sure though and would recommend to anyone needing a large collar for a very large dog.  This was too large for my 100 lb. lab mix.
Pet_Supplies_5,0,"My cats seemed to like this at first, but now I haven't seen them on it since. They don't use it as a scratcher either, they just use it as a lounge. The product itself is fine, my kitties are just picky."
Pet_Supplies_5,0,"This is easy to put together and nice looking, for a cat drinking fountain.  But the motor is noisy--could hear it over the TV in the next room--and our cats were not interested in it at all.  Sent it back."
Pet_Supplies_5,0,"I didn't realize the pieces would be so chunky. I guess the product is fine for reptiles, and just not for crabs. I used it towards the bottom of my tank and mixed it with sand. It does hold moisture very well."
Pet_Supplies_5,0,"It works very well for smoothing my cat's coat. It does not remove tough knots but I have a very fine tooth comb for that. This is a finishing brush. I like that the metal bristles retract, making it easy to clean."
Pet_Supplies_5,0,"I have 2 boxers that I felt needed a little warming at night, even though they sleep in the house.  The fit is true to size and the length is appropriately long.  Washes well and my dogs don't mind them."
Pet_Supplies_5,0,"The pieces were so small my min-pin swallowed them whole...That is why I gave them  a 3. I gave them to a friend who has a tea cup poodle, and she really likes them so they also need a 5 from her.."
Pet_Supplies_5,0,"This works a little better than most clumping litters, but it still tracks and doesn't do as good a job as Cedarific to fight odor. It is very expensive to pay $18 to barely fill two litter boxes; won't purchase in the future."
Pet_Supplies_5,0,"Packed Well by Amazon and arrived undamaged.  However, all 6 of my cats didn't like it.  They picked at it and left if for the dogs to clean up!  First Friskies Flavor I've found that NONE of my cats liked!"
Pet_Supplies_5,0,they are already gone - have 2 lop-eared bunnies who love this product.  Kaytee is a good brand to begin with and these cubes are no exception.  They are not too difficult to separate.  My bunnies approve of this product!
Pet_Supplies_5,0,"Our rat terrier loves chicken and she eats the grilled chicken every evening.  I'm picky about her food because she's diabetic, but she's eaten this food for several years and seems to be doing fine on it.  It's conveniently packaged, too."
Pet_Supplies_5,0,"Quality collars, very impressed with the craftsmanship. Only 4 stars because the posted measurements are incorrect. They should have fit both of my dogs; one 50lbs but stocky, the other 70lbs. They could both slip out of these. I returned and ordered Medium."
Pet_Supplies_5,0,"...but look at each others dish first to see what the other guy got! LOL. Why the red dye, 9Lives? AND I haven't had to use a can opener to open a can in a long time. I will not buy this again."
Pet_Supplies_5,0,"My dogs love these treats, but I can't understand the HUGE price increase over the last few months.  I used to buy these on Prime for $21.99 for 6 boxes.  I can understand a small increase, but nearly $12?  Why?"
Pet_Supplies_5,0,The carabiner is kind of a pain to use.  I like it because it fits well in a pocket when I am not using it.  To be honest it is not much better than a cheap leash that costs 5 bucks.
Pet_Supplies_5,0,"My mini dachshunds managed to rip the head open within half an hour, along with chew the ears off and start on the legs. Thankfully it was cheap, so I'm not annoyed. It does say on the packet it isn't for strong chewers."
Pet_Supplies_5,0,"These items are great, but did not seem to last long. Are little dashund puppy ( Lacey) went to tearing all the plastic parts out of these toys. But she loved them. Would recommend to everyone i know. Lacey hates the squeaking sound."
Pet_Supplies_5,0,"Got this for my best friends dog. I didn't realize it had a ""cat bell"" rolling around inside it. Thought it was kind of strange to have that in a dog toy, but it's def thick material for a dog to chew on."
Pet_Supplies_5,0,Does a good job of removing small animal urine from the cage and hamster ball. I does not leave any residue and the smell goes away once you wipe it off. The bottle last us 4-5 months with us cleaning three cages weekly.
Pet_Supplies_5,0,"It's really fluffy...that kind of freaks my dog out (LOL) but she will get used to it.  I know that in time it will flatten, but that is to be expected.  I think this  dog bed will work out great!."
Pet_Supplies_5,0,Great toy that my cat loves to play with!  Lots of variety and he can't get enough of playing with the fowl feather.  Product arrived on time and as described.  Great seller who cares about the satisfaction of his customers.
Pet_Supplies_5,0,I have three of these in my home and plan to buy at least one more. With two dogs it is nice to be able to remove and wash. And they are tough and my dogs love them. Plus they are very stylish!
Pet_Supplies_5,0,Medium is a little too long in the legs for my 3 pound morkie. But she will grow into it. The rest fits her body well. Love the color and very warm.  She looks adorable in it! Very happy with my purchase.
Pet_Supplies_5,0,"My dog loves these so much more than nylabones-- I think they're slightly softer to chew apart and don't last quite as long, but my dog hardly touches her nylabones and goes crazy for this toy.  It keeps her occupied for hours."
Pet_Supplies_5,0,Some rope toys are too thin for large dogs.  This one is a thicker rope toy and offers hours a tug related fun for one of my dogs.  These work well to floss dogs teeth if they like to chew on them.
Pet_Supplies_5,0,"I bought it and use it but I don't see much birds like it much  some time three or four days still outside ,, no idea why ,, but its conv delivered home  & I may be change other next time ,,"
Pet_Supplies_5,0,These are SOOOOOOOO Beautiful! I love these!!! I had the gold version before and they lasted about 3 years before the paint started chipping. These are not going to last a lifetime but that is okay -the price is right and they just beautiful.
Pet_Supplies_5,0,My two gerbils roll around and get excited for this more than bath powder and other chinchilla dust brands. Some people have warned against using this because the dust can cause respiratory problems but my gerbils have used this for months with no problems.
Pet_Supplies_5,0,I have two rabbits who are not jumpers. This suits them perfectly! The divider is great providing a nap/potty area from the play area. Even my kitten loves to be in it! Super easy to put together and clean! I will be buying another!
Pet_Supplies_5,0,I got the medium size for my 15 pound Chihuahua mix. It fit under the middle seat very easily I did not have to remove the bottom like other reviews have said to do. I had no problems traveling on Southwest with this carrier
Pet_Supplies_5,0,These really are low to no odor bully sticks! My Golden Retriever loves them...very pleased with these since I have ordered other brands that do not live up to their claim of odor free. Will definitely continue to order Best for My Pets brand.
Pet_Supplies_5,0,"Love it!  Works perfectly with my Python Mini and my Python Small Tall, primes my siphon without disturbing my tank set up, should've gotten one years ago.  It comes with two ends in the box, the smaller one fits both my siphons."
Pet_Supplies_5,0,"Works as it needs, holds our half-grown kitten very well.  Whereas I prefer the stability of a hard-sided carrier, I do not have the space for such things and appreciate that this can store relatively flat.  Naturally, kitty is not a fan."
Pet_Supplies_5,0,Cap was difficult to turn after a short while. Also takes some time to shake and wait for the treats to fall into the small hole to fill it. Otherwise a good toy. I like the adjustable slider to keep treats from pouring out.
Pet_Supplies_5,0,"This wheel is preferred over others by our two mice...have bought them over and over and over.  Hamsters in the past liked the bigger one as well.  Sometimes a little noisy, but not too much...and it doesn't bother us at all anyway."
Pet_Supplies_5,0,"Very effective training harness. ""Puller"" gets redirected at the end of the leash and learns to slow down. My only frustration is that he adjusters on the harness do slip if your dog is an aggressive puller and will need to be readjusted often."
Pet_Supplies_5,0,"My dog loves this toy - this is her second one. She treats it like her baby and carries it around the house in her mouth. The first one is still fine after almost 2 years, I just bought a second one for travel."
Pet_Supplies_5,0,Both of my cockers wear these and they are fantastic for night use.  Highly recommended if you do not have a fenced yard or are prone to taking your dogs outside off leash either after dark or even in the early twilight hours.
Pet_Supplies_5,0,"Did not work at all...my dogs ran right through it with out even a second of hesitation. Unfortunately I waited too long to try it out, so it is past the return policy! DO NOT BUY for large dogs...it might work for a cat!"
Pet_Supplies_5,0,"It looks great in my tank; it's easy to pick up debris from it, my betta loves to rest on the ground (I had rainbow gravel before; it was a nightmare). I bought a second bag because one wasn't enough for my 10 gallon."
Pet_Supplies_5,0,"My 4 months kitten looooves it. The 2 year old hasn't quite figured it out. The constant fountain noise can be annoying if you're sensitive to noise. It stopped bothering me after a week. I mean, it's water, so it's gonna make splash sound..."
Pet_Supplies_5,0,Our vet told us that ticks gave become resistant to frontline and it does not work as well as it used to. It has treated us well for years but after finding several ticks on our dog this year we switched to a newer product.
Pet_Supplies_5,0,"Our beagle has really dry skin in the winter and this product has really given her relief. We have tried everything, but nothing really helped her or they only helped temporarily. After using this for a week she no longer scratches or has dry skin!"
Pet_Supplies_5,0,"Cats had no interest in this toy. I didn't want to give it a one star because the quality is great, and it's just too cute. But, I don't want to rate it high either because my cats are usually interested in everything and anything!"
Pet_Supplies_5,0,These worked great and have held up through the daily washing for weeks. Easy to put in and get off and our puppy didn't seem to mind them so they must be comfortable. (She's never worn outfits before so I worried about this) Fabulous product!
Pet_Supplies_5,0,"All of my three cats prefer other toys with feathers.  With this one they just sit there wondering what the heck it is.  It's very small and actually looks more like a hairball than a mouse, or whatever it's supposed to look like."
Pet_Supplies_5,0,"I can't believe how much the dogs loved this toy. It makes noise by almost any movement and doesn't have an on/off switch. There's a little slot where a plastic tab prevents the noise from happening, but it would be better with an actual switch."
Pet_Supplies_5,0,"Always wanted the Red Shrimp and where to get them is from Obsession all 5 made the trip love to live in my live plants, and are in with my Ghost Shrimp and with my Mirco Mexican crayfish ,now I find myself watching for hours"
Pet_Supplies_5,0,Got these at a great price. Cant beat it since they're something you throw away. I don't believe they are very hold much liquid. But i put down two. My sheltie has a difficult time aiming on one. Love the larger size bc of that.
Pet_Supplies_5,0,Most products don't wow me - this one does. It works EXACTLY how it is advertised. It literally took 2 minutes to clean the litterbox and that includes the litter mess the cat left on the floor (he's an jerk - not the product's fault).
Pet_Supplies_5,0,It was a second set I'd bought.  like the overall look as much as the functionality.  I put it in my kitchen around my dining table to keep my pooch from having accident on the rug. A little pricey but worth the cost.
Pet_Supplies_5,0,It's among the top three favorites for the dog. She's a 20lb Shiba that destroyed the small size rather quickly so this time I got her the wolf size and it's lasting a lot longer and I think she likes having more to hold onto.
Pet_Supplies_5,0,"I have a ragdoll and this is perfect, the bristles are not stiff but are gentle on her skin and the pins pick up any loose hair and snag any knots. She really enjoys being brushed and it's small enough to get into tight spots."
Pet_Supplies_5,0,"Fantastic! Perfect fit for a divided 55 gallon tank, and the cutout meshes almost exactly with my Marineland Penguin 350 filter. I may buy another to replace the old light on the other side of the tank, because the old light is being completely outshined!"
Pet_Supplies_5,0,"This is a really cool little ladder. It is bendable and the screws twist so they're easy to move around through the bars to hook them. I had no issues with mold etc like some of the other people, thankfully. All in all, as advertised!"
Pet_Supplies_5,0,"this product is okay I guess. My dog really have a bad breath, saw online the reviews pretty good try it for a month only, well I can say is his breath improves just a little it's because I can still smell his bad breath."
Pet_Supplies_5,0,I bought this for my dog (Border Collie mix) and she loves it.  It's very comfortable and she can really relax.  I would HIGHLY Recommend this bed.  It's easy to assemble and sturdy.  I also bought a replacement cover as well.
Pet_Supplies_5,0,So cute and perfect for the kitties. NO whisker fatigue. Holds 3/4 cup of dry food which is a pleasant surprise. Also everyone whining about the sticker being hard to get off.... I slapped some goo gone and those stickers were gooooGONE in a jiffy.
Pet_Supplies_5,0,"With 1 large dog and 3 little ones, I have to keep up with the back yard. This is the best item I have found. Easy to use, handles the 'larger' situations very well. I wouldn't order a smaller one, this is the most logical purchase."
Pet_Supplies_5,0,"We have 4 cats. They have all been spayed and/or neutered. One male still sprayed somewhat. We tried the Feliway spray. I'm still trying it out to see is it has any effect, however the plug in units are wonderful and work exceptionally well.  ."
Pet_Supplies_5,0,"This is a good temp pen, but my dog easily knocks it over to escape... Even when he was recovering from a surgery. He would break free to run to the door of the door bell rang. Those plastic children's colorful play pens served me better."
